,pred
3443,4081326.74
3444,765420.59
3445,1553110.97
3446,615784.25
3447,1108834.0
3448,466082.05
3449,2398084.88
3450,379464.7
3451,536414.68
3452,425823.18
3453,2236351.68
3454,2664357.73
3455,344920.6
3456,320094.47
3457,564187.95
3458,298844.66
3459,1365043.5
3460,845105.0
3461,290567.24
3462,815705.0
3463,452950.0
3464,2737463.68
3465,2462551.64
3466,602188.26
3467,1565059.15
3468,605663.41
3469,158775.03
3470,2213983.06
3471,676558.34
3472,764557.64
3473,403134.82
3474,1372117.22
3475,184537.96333333332
3476,895614.51
3477,955837.02
3478,763934.18
3479,433250.21
3480,1425510.04
3481,269971.0
3482,466754.7
3483,622050.0
3484,459581.35
3485,408175.42
3486,1876136.27
3487,410775.8
3488,773557.05
3489,701538.92
3490,326850.5
3491,848881.48
3492,1235946.71
3493,340605.02
3494,447786.0
3495,391757.87
3496,268039.32
3497,341637.23
3498,644620.04
3499,793281.4133333334
3500,188114.0
3501,530735.1
3502,662120.12
3503,375900.0
3504,1083512.18
3505,404159.7557997558
3506,304151.6666666666
3507,250414.0
3508,680128.79
3509,590738.75
3510,636756.24
3511,1315500.26
3512,748264.74
3513,1001299.39
3514,317932.81
3515,966023.74
3516,976972.5
3517,322437.66
3518,197628.6
3519,1348900.66
3520,461520.0
3521,561415.24
3522,866065.0
3523,1566970.74
3524,565513.28
3525,286300.0
3526,1081048.74
3527,1994107.5
3528,524875.86
3529,367475.54
3530,337223.0
3531,1456497.39
3532,657364.85
3533,1022296.62
3534,649467.19
3535,721915.85
3536,501233.04
3537,185701.05
3538,769290.0
3539,441186.55
3540,707630.78
3541,376709.63
3542,2466063.79
3543,599594.92
3544,690522.06
3545,394616.87
3546,532317.1
3547,1314777.58
3548,1044225.63
3549,304320.0
3550,1983033.19
3551,662731.26
3552,1970762.77
3553,1238585.0
3554,552623.75
3555,607478.83
3556,2719051.45
3557,1608577.5
3558,731665.0
3559,1625745.31
3560,411095.16
3561,356540.14
3562,419563.89
3563,3536662.32
3564,2456250.58
3565,658850.0
3566,2085444.11
3567,533989.89
3568,1750566.04
3569,289082.5966666666
3570,559445.24
3571,258696.64
3572,3308173.54
3573,1136895.69
3574,507806.24
3575,814828.88
3576,266873.44
3577,766125.0
3578,557489.16
3579,643894.33
3580,598968.47
3581,522507.0
3582,508145.55
3583,1540360.13
3584,430492.73
3585,191211.24
3586,570005.65
3587,983191.64
3588,809194.48
3589,976205.39
3590,495928.0
3591,421287.24
3592,294043.0
3593,401922.13
3594,1199525.0
3595,1016950.85
3596,450432.56
3597,570104.52
3598,786406.14
3599,297285.81
3600,1157645.0
3601,355394.0
3602,1329150.28
3603,796924.13
3604,850113.88
3605,568065.88
3606,557926.99
3607,1206014.13
3608,2124928.47
3609,1514021.88
3610,433881.58
3611,452914.75
3612,1056299.0
3613,1124043.75
3614,271093.16
3615,866227.05
3616,928875.94
3617,399267.86
3618,140433.1
3619,526498.39
3620,1378326.82
3621,544857.85
3622,248659.8
3623,1651400.0
3624,417313.53
3625,1503608.02
3626,335079.68
3627,1046670.54
3628,578493.95
3629,492294.52
3630,653480.0
3631,2104325.0
3632,398737.9275
3633,671854.48
3634,526609.95
3635,660460.66
3636,1842570.03
3637,1835069.24
3638,260491.1
3639,1135202.2
3640,2080590.02
3641,905536.72
3642,363513.63
3643,232164.67
3644,226797.33
3645,509786.84
3646,202830.0
3647,370288.83
3648,1116137.75
3649,178210.0
3650,736554.89
3651,554894.59
3652,414669.05
3653,2636745.87
3654,612990.0
3655,316164.92
3656,1181996.47
3657,828285.0
3658,277891.8
3659,925566.87
3660,293527.92
3661,1654214.83
3662,651604.53
3663,960317.95
3664,311526.25
3665,1390765.0
3666,1981960.0
3667,689542.93
3668,489037.88
3669,1704447.52
3670,493600.23
3671,1080406.49
3672,436360.17
3673,491320.58
3674,747550.71
3675,840211.07
3676,452859.96
3677,3604580.0
3678,819800.0
3679,642173.8
3680,896470.0
3681,220597.8
3682,889936.59
3683,520543.49
3684,824028.07
3685,643159.69
3686,1306703.41
3687,184337.5
3688,2735031.6
3689,1164549.8
3690,1187215.11
3691,1500265.62
3692,298933.0
3693,836685.13
3694,1363632.59
3695,746035.34
3696,1120195.29
3697,475663.34
3698,1460318.5
3699,136487.0
3700,639169.19
3701,246064.75
3702,769450.0
3703,1056467.76
3704,1145522.86
3705,1258679.59
3706,723908.46
3707,1062044.86
3708,642483.63
3709,1267901.0
3710,1309827.9
3711,375295.6
3712,3613869.75
3713,1422030.53
3714,396686.63
3715,181985.52
3716,704578.3333333335
3717,1599695.74
3718,227372.5
3719,737175.46
3720,478702.13333333336
3721,904715.0
3722,215485.34
3723,483537.03
3724,192980.0
3725,539136.81
3726,954232.94
3727,1162507.32
3728,407966.0
3729,475205.62
3730,1217056.62
3731,802100.4
3732,1281895.06
3733,1733743.05
3734,1339765.96
3735,521259.57
3736,2484540.64
3737,609810.95
3738,952702.1966666668
3739,1726152.68
3740,841506.5789761905
3741,209874.09
3742,471393.14
3743,1755429.72
3744,539527.75
3745,396403.41
3746,1006079.32
3747,807164.3
3748,1115499.55
3749,301805.66
3750,217248.33
3751,384472.7
3752,1049644.36
3753,2844204.55
3754,143919.4
3755,711105.0
3756,567421.84
3757,974575.69
3758,325083.5
3759,579822.88
3760,519555.0
3761,2672800.0
3762,473880.79
3763,477487.03
3764,583197.37
3765,1135046.65
3766,1486404.24
3767,483409.23
3768,553823.91
3769,214136.615
3770,783925.35
3771,250907.4
3772,793750.28
3773,516002.82
3774,522714.37
3775,1130936.41
3776,841684.23
3777,391118.86
3778,1909897.6
3779,391982.88
3780,413655.94
3781,1177578.86
3782,789382.65
3783,550041.92
3784,1615660.83
3785,694266.32
3786,601859.72
3787,503593.63
3788,854325.37
3789,1445580.0
3790,659769.6366666666
3791,753717.0
3792,1949535.92
3793,667100.0
3794,1056567.6
3795,798225.5
3796,420410.0
3797,400255.15
3798,958501.54
3799,259894.32
3800,185461.0
3801,532718.46
3802,459459.0
3803,377492.11
3804,342288.19
3805,1146861.2
3806,494549.1
3807,429133.63
3808,2177722.91
3809,414967.21
3810,825769.9
3811,1765973.0
3812,167731.2
3813,2040117.79
3814,553556.25
3815,206867.6
3816,1930733.25
3817,421469.34
3818,656630.94
3819,355323.65
3820,345324.76
3821,620200.0
3822,628526.86
3823,295650.0
3824,2161894.26
3825,2548431.0
3826,310130.0
3827,507914.4
3828,278639.52
3829,518163.88
3830,1152348.9
3831,2088294.42
3832,161310.0
3833,162748.6
3834,754406.01
3835,189915.05
3836,874337.9
3837,679245.29
3838,719227.63
3839,839873.45
3840,2384097.95
3841,935705.0
3842,1029315.6
3843,1130554.35
3844,543068.62
3845,441120.09
3846,747140.0
3847,1138237.58
3848,645425.94
3849,700185.97
3850,359519.18
3851,440081.62
3852,580824.0
3853,1249416.28
3854,230048.24
3855,1112297.9
3856,1046992.75
3857,255547.2
3858,417771.55
3859,1152569.68
3860,1063896.7
3861,1522515.1
3862,1265804.28
3863,608204.19
3864,516263.7
3865,1512418.21
3866,204745.0
3867,1114041.0
3868,1126777.7133333334
3869,421095.97
3870,432347.72
3871,194470.35
3872,692756.57
3873,400314.85
3874,577704.37
3875,1752196.66
3876,796833.71
3877,187168.76
3878,585975.25
3879,821669.9366666665
3880,913017.2
3881,311174.69
3882,1000445.65
3883,1035155.0
3884,317253.83
3885,2987291.02
3886,2196080.63
3887,431655.77
3888,426560.0
3889,626329.14
3890,2348341.2
3891,754657.145
3892,347698.3
3893,912253.0
3894,1988736.91
3895,488649.4
3896,448575.14
3897,642130.0
3898,2112984.08
3899,825094.02
3900,647578.41
3901,482990.08
3902,1871876.84
3903,256399.15
3904,636981.46
3905,678531.05
3906,1226194.39
3907,626538.1
3908,500572.37
3909,704485.0
3910,965456.8
3911,795470.0
3912,1300425.86
3913,452900.0
3914,722032.61
3915,765557.58
3916,285009.47
3917,903524.03
3918,433354.78
3919,350051.0
3920,1026144.11
3921,411642.14
3922,726196.27
3923,558942.5
3924,493426.1633333333
3925,1074254.21
3926,382953.88
3927,645997.92
3928,326487.06
3929,862597.29
3930,651925.0
3931,669177.74
3932,476206.84
3933,885555.03
3934,1060689.96
3935,1941713.91
3936,461052.51
3937,1932401.56
3938,3013832.41
3939,949905.0
3940,2069511.82
3941,396676.11
3942,1705985.18
3943,610289.9333333333
3944,730665.0
3945,518525.99
3946,459764.3
3947,134235.0
3948,817620.0
3949,193187.81
3950,1489550.0
3951,801195.26
3952,539180.56
3953,528734.85
3954,279692.68
3955,395993.12
3956,1078471.0
3957,736712.5
3958,334832.94
3959,663813.41
3960,604167.5
3961,1063747.28
3962,533980.39
3963,1368690.25
3964,682087.62
3965,955097.5
3966,827158.87
3967,967031.65
3968,469735.49
3969,203416.16
3970,2005846.34
3971,1370720.62
3972,650270.0
3973,992008.11
3974,434169.26
3975,797733.54
3976,457820.5
3977,2657978.82
3978,764042.6175
3979,832427.88
3980,220097.55
3981,765960.73
3982,599600.87
3983,629986.6
3984,810369.97
3985,1748857.7
3986,1064342.29
3987,498383.36
3988,603232.58
3989,479310.61
3990,1052594.27
3991,198955.0
3992,909799.75
3993,813237.01
3994,200475.17
3995,645020.0
3996,453768.34
3997,777096.18
3998,477707.24
3999,1136549.43
4000,824985.42
4001,648570.8
4002,806581.02
4003,2102586.66
4004,471286.27
4005,1483163.1
4006,358125.17
4007,159830.0
4008,640248.31
4009,413313.93
4010,1387970.0
4011,1518902.56
4012,390841.68
4013,1103159.4025
4014,643117.7599999999
4015,1736755.0
4016,850233.39
4017,779173.96
4018,694047.5
4019,607798.24
4020,758970.59
4021,700823.76
4022,674854.2566666666
4023,345124.9533333333
4024,733990.0
4025,1266894.44
4026,1694133.68
4027,610661.92
4028,2202307.14
4029,1046112.38
4030,291429.08
4031,830699.09
4032,136808.39
4033,432682.26
4034,553639.24
4035,757931.82
4036,547087.67
4037,727700.0
4038,299501.25
4039,1028052.82
4040,1005269.24
4041,1008091.87
4042,1437444.0
4043,1503977.49
4044,876360.79
4045,1038051.23
4046,439969.25
4047,2992278.85
4048,824884.78
4049,539711.02
4050,974700.82
4051,1161046.57
4052,284593.5
4053,180254.37
4054,1235855.83
4055,324380.0
4056,751881.32
4057,1018294.8733333333
4058,1471041.74
4059,127663.22
4060,355997.085790027
4061,685246.25
4062,609173.61
4063,844178.52
4064,288854.82
4065,897423.72
4066,382198.83
4067,1400343.65
4068,440545.35
4069,1242345.06
4070,1362189.88
4071,294141.7
4072,385904.16666666674
4073,631936.08
4074,415396.09
4075,691784.22
4076,296668.86
4077,770692.6
4078,766978.02
4079,1370566.5366666669
4080,215169.28
4081,646078.1
4082,1626569.37
4083,821744.42
4084,1828623.26
4085,459858.83
4086,1862282.7
4087,560314.3
4088,363645.38
4089,473685.32
4090,801277.0
4091,742516.6666666667
4092,375521.0
4093,2110171.54
4094,891209.0
4095,545785.0
4096,1819030.64
4097,632113.01
4098,864274.86
4099,582263.64
4100,1036275.77
4101,461708.79
4102,608179.33
4103,258952.46666666667
4104,1768420.6
4105,1856600.0
4106,636386.37
4107,645688.55
4108,1385606.6
4109,445463.38
4110,3816044.49
4111,1572525.0
4112,254218.57
4113,621361.26
4114,1028934.01
4115,183050.5
4116,702406.4
4117,1203404.16
4118,533310.55
4119,869033.5533333335
4120,1123175.88
4121,1113079.97
4122,552625.54
4123,1550522.1
4124,416255.03
4125,385919.6
4126,566846.83
4127,910164.5
4128,962174.0
4129,1437507.14
4130,668508.2733333333
4131,906940.74
4132,740791.61
4133,1472180.33
4134,246515.0
4135,644327.55
4136,767010.0
4137,1186277.5
4138,1076086.8
4139,1691892.72
4140,240531.0
4141,1236681.31
4142,944319.45
4143,2059158.69
4144,1298260.5066666668
4145,737981.39
4146,382271.52666666673
4147,1579814.02
4148,375541.61
4149,2896228.86
4150,1128840.55
4151,426548.74
4152,2394808.2
4153,492602.64
4154,480926.66
4155,632033.68
4156,2043659.46
4157,410468.88
4158,267622.5
4159,1023691.25
4160,523557.0
4161,944919.93
4162,508884.15
4163,877844.99
4164,424551.27
4165,1512953.6
4166,535949.8
4167,702280.13
4168,736494.05
4169,810848.43
4170,1523653.96
4171,522658.8
4172,409504.78
4173,2600833.72
4174,1374121.25
4175,1579751.41
4176,1859429.76
4177,2631872.58
4178,697598.93
4179,839753.47
4180,248849.92428571428
4181,974055.37
4182,2039488.5
4183,585919.75
4184,427912.52
4185,490915.87
4186,773617.01
4187,644770.0
4188,1201253.16
4189,242403.09
4190,386015.0
4191,451419.18
4192,493632.0
4193,1989855.95
4194,222948.70000000004
4195,476841.1
4196,451686.65
4197,589294.2
4198,204451.0
4199,664965.67
4200,415599.09
4201,442800.3
4202,1228246.92
4203,708918.15
4204,1076669.81
4205,152839.12
4206,590525.03
4207,276660.25
4208,591624.98
4209,1025845.66
4210,446193.44
4211,866206.4
4212,985697.52
4213,547088.62
4214,2755979.99
4215,2573491.98
4216,2284350.33
4217,2313566.17
4218,800789.52
4219,911736.88
4220,118007.0
4221,205576.76
4222,673811.27
4223,232656.68666666668
4224,1062210.0
4225,204122.0
4226,2476330.0
4227,458776.58
4228,250917.0
4229,176100.0
4230,540933.59
4231,906725.66
4232,3569291.2
4233,719984.5
4234,584548.1
4235,546056.69
4236,418224.78
4237,914162.4
4238,486547.76
4239,2107540.0
4240,486960.43
4241,352759.73
4242,756693.04
4243,1282638.16
4244,337536.44
4245,777646.69
4246,672927.5
4247,1218310.8333333333
4248,1491740.0
4249,467459.61
4250,1555904.11
4251,373238.96
4252,618207.73
4253,231565.4
4254,597655.51
4255,381720.68
4256,514094.0
4257,190368.0
4258,228671.21333333332
4259,850444.47
4260,663086.18
4261,292292.76
4262,880501.83
4263,686199.64
4264,376767.95
4265,662674.06
4266,1227879.43
4267,631700.5
4268,941116.25
4269,568465.0
4270,416798.32
4271,372566.94
4272,760856.95
4273,411567.13
4274,709439.79
4275,2532680.29
4276,535556.62
4277,619880.0
4278,841361.66
4279,956370.0
4280,1461865.593333333
4281,2040376.83
4282,606918.71
4283,778667.6
4284,1413882.86
4285,432880.0
4286,274097.68
4287,858972.4
4288,612748.0
4289,386174.32
4290,897252.01
4291,622750.0
4292,1069342.06
4293,350066.78
4294,362962.2966666667
4295,1418655.67
4296,480505.41
4297,1097168.9
4298,417342.13
4299,421517.55
4300,1664212.63
4301,1448538.37
4302,1685360.0
4303,602613.07
4304,897372.8333333335
4305,668095.0
4306,245788.88
4307,893412.55
4308,197180.0
4309,289327.15
4310,424547.6
4311,2189001.57
4312,510100.42
4313,519579.83
4314,962463.42
4315,402498.45
4316,1066454.99
4317,1706820.97
4318,470235.76
4319,1871491.94
4320,634152.63
4321,558798.24
4322,633556.4
4323,260960.24
4324,796426.8
4325,417180.0
4326,598621.84
4327,537231.71
4328,2448135.08
4329,956069.59
4330,396666.88
4331,476646.08
4332,451186.12
4333,514606.22
4334,392190.0
4335,300358.75
4336,592223.38
4337,307290.2
4338,221044.27
4339,1615769.5
4340,325550.0
4341,625360.42
4342,1528892.11
4343,291781.66
4344,480681.57
4345,1001491.0
4346,434604.14
4347,1966518.4
4348,1760002.97
4349,673832.61
4350,1015156.47
4351,632854.88
4352,188939.84761904762
4353,761540.88
4354,542395.23
4355,386170.75
4356,1045557.04
4357,407082.98
4358,777780.0
4359,166400.0
4360,794591.6542857144
4361,142730.0
4362,585997.57
4363,496020.21
4364,1028447.93
4365,556917.95
4366,195294.45
4367,1189857.5
4368,465315.81
4369,170745.13
4370,180570.0
4371,906215.43
4372,1341321.62
4373,1807922.1
4374,449139.23
4375,1911473.08
4376,422269.34
4377,2922285.0
4378,300658.35
4379,1066101.35
4380,1292614.0
4381,515359.62
4382,1234213.66
4383,784704.78
4384,623574.57
4385,432307.85
4386,780845.5
4387,390575.43
4388,289139.75
4389,421004.06
4390,2714604.28
4391,756126.64
4392,490731.31
4393,2297365.79
4394,377973.01
4395,643913.12
4396,1228230.37
4397,1448882.48
4398,1135548.02
4399,3545036.59
4400,413434.44
4401,933425.99
4402,281103.0
4403,357659.85
4404,2302560.69
4405,225464.8
4406,472495.82
4407,1964949.53
4408,965158.56
4409,961075.0
4410,1269419.06
4411,2072732.48
4412,660309.3
4413,468831.2
4414,376189.83
4415,2901539.28
4416,426324.34
4417,1650702.72
4418,571547.5
4419,2208237.95
4420,1091567.38
4421,987511.6666666669
4422,120137.84
4423,827158.81
4424,880323.9
4425,655480.0
4426,475033.8
4427,472005.85
4428,788258.34
4429,258559.98
4430,142965.0
4431,1383266.78
4432,395630.46
4433,174524.35
4434,992090.39
4435,400308.93
4436,505686.87
4437,826680.14
4438,240491.66666666663
4439,1145966.07
4440,3109840.87
4441,459225.0
4442,435274.51
4443,925979.81
4444,522927.1166666666
4445,577128.25
4446,398899.17
4447,505449.75
4448,460229.24
4449,1044039.91
4450,1587470.0
4451,796708.86
4452,321138.22
4453,502640.54
4454,601953.14
4455,1170348.64
4456,666064.87
4457,490240.6
4458,488542.98
4459,1309966.65
4460,192528.94
4461,275839.04
4462,603602.5
4463,187660.0
4464,1753323.41
4465,465749.85
4466,1421446.29
4467,256203.21
4468,1186771.05
4469,1717643.68
4470,598738.75
4471,1036967.93
4472,2718939.12
4473,1007700.42
4474,1785954.76
4475,441226.07
4476,491039.38
4477,483649.27
4478,401906.03
4479,229363.42
4480,267005.0
4481,703345.81
4482,1431802.97
4483,815163.88
4484,446486.39
4485,635910.95
4486,654850.8033333333
4487,2735286.86
4488,2380556.5
4489,1899645.97
4490,885066.31
4491,252795.6
4492,310110.05
4493,1874334.79
4494,334302.87
4495,656174.84
4496,1579720.0
4497,440422.9166666666
4498,1341530.0
4499,262319.11
4500,646983.14
4501,1193419.3666666667
4502,671684.95
4503,954697.01
4504,754574.11
4505,821241.5
4506,690280.28
4507,495954.19
4508,812395.0
4509,631029.16
4510,947314.51
4511,1211333.56
4512,1111616.36
4513,3064783.88
4514,684560.27
4515,1120874.19
4516,2034542.36
4517,172881.45
4518,465503.96
4519,361202.88
4520,697695.0
4521,184234.0
4522,380154.5
4523,686012.21
4524,1609196.86
4525,1457703.09
4526,539710.0
4527,915037.15
4528,394755.55
4529,244112.52
4530,259444.2
4531,887517.13
4532,1695669.24
4533,921525.0
4534,1277548.6
4535,706604.69
4536,342308.14
4537,723873.59
4538,731317.1242857144
4539,336273.28
4540,674843.49
4541,1178878.55
4542,550266.89
4543,708036.88
4544,199117.3
4545,1340945.18
4546,2182230.0
4547,891543.27
4548,480152.48
4549,1120986.355
4550,1040644.66
4551,736967.15
4552,517208.72
4553,468022.83
4554,1538594.11
4555,1816071.87
4556,198146.0
4557,592032.8
4558,410352.22
4559,141004.47
4560,735809.74
4561,2447616.8
4562,257389.24
4563,746585.0
4564,354335.0
4565,548191.85
4566,505494.2
4567,1300307.16
4568,1270900.0
4569,1432804.45
4570,226926.99
4571,301090.47
4572,1071390.31
4573,3161876.9
4574,506284.23
4575,2080716.15
4576,1472120.0
4577,1832510.83
4578,150240.0
4579,2251060.32
4580,474111.53
4581,345005.33333333326
4582,450502.53
4583,377363.08
4584,1046990.0
4585,536646.0
4586,175185.88
4587,580478.11
4588,2534070.99
4589,1166794.05
4590,1203393.89
4591,897894.54
4592,145504.3
4593,795289.43
4594,256984.00333333333
4595,2453171.5
4596,931654.35
4597,371044.0
4598,906072.23
4599,657832.14
4600,2042026.78
4601,686005.17
4602,345223.85
4603,404549.96
4604,653083.0
4605,804275.24
4606,1372327.76
4607,1322252.0
4608,472530.0
4609,370698.14
4610,1404147.13
4611,247989.99
4612,679944.43
4613,487952.9
4614,236673.53
4615,424424.17
4616,560486.74
4617,315294.8
4618,1028620.62
4619,768090.0
4620,157143.69
4621,400105.09
4622,435834.14
4623,301310.4
4624,1682536.99
4625,191189.28
4626,704612.74
4627,1119030.85
4628,778817.43
4629,907468.77
4630,1830144.53
4631,1139425.97
4632,1739186.42
4633,966898.76
4634,400087.2
4635,398233.28
4636,645495.0
4637,551084.83
4638,145828.32
4639,399472.88
4640,641405.0
4641,296137.0
4642,548756.96
4643,353237.66
4644,1350248.48
4645,1244746.8
4646,929873.3333333333
4647,1185336.67
4648,2505883.75
4649,906844.72
4650,584524.06
4651,768748.46
4652,1062629.1
4653,583202.45
4654,1054198.4
4655,1004836.8
4656,2173770.19
4657,1114065.75
4658,517866.09
4659,163134.85
4660,1372448.77
4661,458276.67
4662,339239.37
4663,1225401.08
4664,161190.0
4665,1827673.79
4666,613373.1266666667
4667,1453839.34
4668,915120.0
4669,917262.12
4670,646571.14
4671,487432.0
4672,325275.88
4673,568467.67
4674,1201945.23
4675,1340035.65
4676,737215.84
4677,556440.53
4678,437102.33
4679,553452.45
4680,963047.5
4681,535377.03
4682,484920.67
4683,3420599.95
4684,345940.0
4685,3454077.71
4686,635996.53
4687,456485.35
4688,904435.0
4689,955007.18
4690,1507460.5
4691,211225.0
4692,432487.47
4693,903195.05
4694,409810.97
4695,658754.68
4696,175355.75
4697,311031.48
4698,520195.49
4699,796488.35
4700,2945466.01
4701,1337388.39
4702,779366.23
4703,445126.04
4704,962199.14
4705,411574.08
4706,1352534.37
4707,547001.65
4708,1028904.54
4709,574559.01
4710,2228664.09
4711,555845.23
4712,466125.52
4713,394555.0
4714,1735486.88
4715,754491.2066666667
4716,592427.64
4717,1554518.8
4718,3501012.2
4719,333007.89
4720,916744.75
4721,664943.0
4722,615533.67
4723,308723.43
4724,571445.88
4725,747084.28
4726,423914.91
4727,1055244.1
4728,1821433.333333333
4729,541079.6
4730,1383080.01
4731,655229.32
4732,350606.78
4733,925529.89
4734,233403.75
4735,771996.69
4736,3408983.09
4737,897078.22
4738,476998.36
4739,1154938.12
4740,206855.0
4741,676149.28
4742,1041437.7
4743,1112965.35
4744,867268.98
4745,776651.6
4746,309194.54
4747,680952.0
4748,655488.36
4749,873986.64
4750,1379509.31
4751,554333.98
4752,420783.45
4753,666435.0
4754,586965.55
4755,387664.08
4756,391794.7
4757,851997.1
4758,546457.5
4759,856534.0
4760,850794.0
4761,363199.87
4762,1503017.5
4763,1036393.81
4764,541439.6
4765,535700.0
4766,537669.55
4767,2593789.02
4768,367872.59
4769,1159676.37
4770,340990.33
4771,746439.05
4772,952377.95
4773,576050.0
4774,448553.54
4775,1419268.54
4776,348102.76
4777,419666.0
4778,360370.49
4779,1289761.0933333335
4780,770439.28
4781,494763.73
4782,841117.14
4783,1663782.0
4784,842535.32
4785,164486.2
4786,346258.0
4787,3193278.5
4788,533734.08
4789,1110677.92
4790,615360.1
4791,1253837.95
4792,1232765.38
4793,1444399.89
4794,897645.39
4795,584495.44
4796,737833.5
4797,1123912.96
4798,1452079.19
4799,1741583.11
4800,469344.45
4801,963084.57
4802,737753.98
4803,1293694.36
4804,2127655.81
4805,1176232.55
4806,846990.35
4807,788480.79
4808,584350.0
4809,976456.21
4810,872502.35
4811,1149761.8
4812,945475.63
4813,601428.71
4814,1093005.16
4815,437968.77
4816,412830.52
4817,590836.0
4818,794399.0
4819,1068265.14
4820,664444.37
4821,679529.34
4822,468436.17
4823,562595.0
4824,891802.0
4825,435666.0
4826,837894.54
4827,1316205.25
4828,975550.42
4829,389799.89
4830,453080.73
4831,593935.47
4832,126773.48333333334
4833,494203.34
4834,500065.52
4835,542670.73
4836,1025533.2
4837,2441639.23
4838,690738.95
4839,958049.88
4840,475661.14
4841,941893.1
4842,408713.44
4843,323808.78
4844,474953.02
4845,397192.95
4846,875835.0
4847,507561.67
4848,1692875.0
4849,880592.76
4850,363950.4466666667
4851,437076.38
4852,235091.81
4853,647048.33
4854,467292.54
4855,460701.37
4856,778648.98
4857,1240131.31
4858,166313.3
4859,1428726.85
4860,1208087.12
4861,621753.28
4862,417947.74
4863,3159371.58
4864,395614.53
4865,484976.62
4866,896749.74
4867,1093069.81
4868,255296.835
4869,560247.41
4870,1287412.7
4871,3918523.32
4872,1336868.24
4873,649237.4999999999
4874,436826.14
4875,987399.72
4876,360963.77
4877,401177.73
4878,1735250.18
4879,414868.94
4880,711648.76
4881,888274.98
4882,966570.3
4883,312820.0
4884,2598250.0
4885,949887.65
4886,792304.69
4887,540759.99
4888,1156053.21
4889,245479.40666666665
4890,452992.44
4891,679101.42
4892,161339.16666666666
4893,155045.56
4894,670451.0
4895,477673.45
4896,2142455.08
4897,1232905.0
4898,134629.83
4899,1126662.94
4900,440108.94
4901,405058.47
4902,568845.01
4903,265345.0
4904,454140.7
4905,252500.8
4906,1269863.3
4907,160039.88
4908,1040368.14
4909,961264.16
4910,500722.89
4911,1199259.54
4912,1935700.0
4913,1111505.0
4914,1274168.68
4915,1045313.12
4916,1032585.0
4917,874482.06
4918,1699587.74
4919,1856205.87
4920,223965.14
4921,294446.04
4922,743571.88
4923,594666.82
4924,864681.31
4925,514513.75
4926,594482.29
4927,483587.72
4928,875985.31
4929,768001.56
4930,450676.34
4931,269720.96
4932,653071.0
4933,357109.15
4934,283944.38
4935,642982.35
4936,954912.01
4937,2015747.16
4938,329987.5
4939,354212.44
4940,1433107.18
4941,439706.1
4942,888312.04
4943,1616056.96
4944,351960.175
4945,276461.4
4946,582049.08
4947,1696455.67
4948,1730857.26
4949,140004.76
4950,760915.24
4951,672531.0
4952,1016173.3333333333
4953,1225628.43
4954,251383.76
4955,2394332.27
4956,192840.0
4957,414461.44
4958,2553966.31
4959,403540.3028180969
4960,463490.19
4961,594150.0
4962,323541.85
4963,637412.9
4964,1200126.81
4965,575068.04
4966,535302.99
4967,1555720.74
4968,928803.0
4969,1663687.49
4970,460782.94
4971,726977.22
4972,1491504.25
4973,2041725.0
4974,322030.81
4975,429083.87
4976,285595.0
4977,192233.42
4978,1184630.97
4979,1221667.07
4980,1316869.89
4981,781637.91
4982,400210.17
4983,1117283.07
4984,490840.83
4985,876781.5916666667
4986,1055855.0
4987,511915.3
4988,783052.93
4989,912654.74
4990,678951.74
4991,243500.0
4992,1104395.0
4993,480544.18999999994
4994,774626.15
4995,193123.69
4996,2227692.94
4997,781637.91
4998,463711.18
4999,404330.0
5000,614630.3
5001,202334.36
5002,471545.7
5003,2792462.29
5004,384347.01
5005,2277166.18
5006,431702.01
5007,386704.84
5008,911135.83
5009,899800.0
5010,1983506.79
5011,1200991.12
5012,369261.06
5013,1387679.77
5014,869305.0
5015,1683902.38
5016,489532.53
5017,1032232.67
5018,705596.38
5019,438956.4
5020,362837.22
5021,188450.17
5022,621178.08
5023,404295.45
5024,1018722.13
5025,719088.77
5026,264201.64
5027,308798.9
5028,330309.98
5029,564644.34
5030,1680939.82
5031,902045.41
5032,593327.53
5033,493661.29
5034,913833.92
5035,1068980.61
5036,260610.0
5037,871497.63
5038,1270069.23
5039,721433.08
5040,412449.44
5041,582647.24
5042,345462.69
5043,454924.1
5044,930086.02
5045,348441.85
5046,519238.59
5047,471167.83
5048,1360266.0
5049,1424798.69
5050,333430.0
5051,357710.78
5052,407091.93
5053,527707.19
5054,298474.5
5055,839086.94
5056,189722.54
5057,451433.28
5058,495360.36
5059,656430.0
5060,244954.88
5061,854895.0933333333
5062,623117.13
5063,489699.66
5064,616072.66
5065,498196.5
5066,574829.0
5067,831471.02
5068,260027.94
5069,477115.38
5070,336982.265
5071,501856.08
5072,984762.01
5073,351820.0
5074,328107.38
5075,774070.0
5076,1480967.75
5077,381268.87
5078,1990975.68
5079,2512678.06
5080,572471.1393333334
5081,794534.13
5082,763196.33
5083,1201621.6666666667
5084,594492.04
5085,1059935.0
5086,941741.33
5087,425407.0
5088,534899.65
5089,2149449.0
5090,735422.54
5091,823999.8866666666
5092,395748.25
5093,458506.66666666674
5094,281965.0
5095,387240.54
5096,413321.89
5097,1583520.81
5098,733501.88
5099,230751.6
5100,322718.0
5101,741128.0
5102,582693.16
5103,1585528.0
5104,1365912.4
5105,653327.84
5106,238048.8
5107,1931119.79
